REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,LNDAGRBC1C03,14,2047,1.8730812e-05
REGION1,LNDAGRBC1C03,14,2048,3.3397029e-05
REGION1,LNDAGRBC1C03,14,2049,3.3242447e-05
REGION1,LNDAGRBC1C03,48,2020,0.063750148
REGION1,LNDAGRBC1C03,48,2021,0.097500044
REGION1,LNDAGRBC1C03,48,2022,0.098750222
REGION1,LNDAGRBC1C03,48,2023,0.10000004
REGION1,LNDAGRBC1C03,48,2024,0.10000019
REGION1,LNDAGRBC1C03,48,2025,0.10125025
REGION1,LNDAGRBC1C03,48,2026,0.10250022
REGION1,LNDAGRBC1C03,48,2027,0.1037501
REGION1,LNDAGRBC1C03,48,2028,0.10500017
REGION1,LNDAGRBC1C03,48,2029,0.10625
REGION1,LNDAGRBC1C03,48,2030,0.10750025
REGION1,LNDAGRBC1C03,48,2031,0.093632038
REGION1,LNDAGRBC1C03,48,2032,0.098686102
REGION1,LNDAGRBC1C03,48,2033,0.10374125
REGION1,LNDAGRBC1C03,48,2034,0.1075175
REGION1,LNDAGRBC1C03,48,2035,0.11249913
REGION1,LNDAGRBC1C03,48,2036,0.11374809
REGION1,LNDAGRBC1C03,48,2037,0.11499865
REGION1,LNDAGRBC1C03,48,2038,0.11623033
REGION1,LNDAGRBC1C03,48,2039,0.11746782
REGION1,LNDAGRBC1C03,48,2040,0.11871116
REGION1,LNDAGRBC1C03,48,2041,0.11996061
REGION1,LNDAGRBC1C03,48,2042,0.12120713
REGION1,LNDAGRBC1C03,48,2043,0.12120366
REGION1,LNDAGRBC1C03,48,2044,0.12244426
REGION1,LNDAGRBC1C03,48,2045,0.12370042
REGION1,LNDAGRBC1C03,48,2046,0.12493754
REGION1,LNDAGRBC1C03,48,2047,0.12618899
REGION1,LNDAGRBC1C03,48,2048,0.12743119
REGION1,LNDAGRBC1C03,48,2049,0.12871026
REGION1,LNDAGRBC1C03,48,2050,0.12999952
REGION1,LNDAGRBC1C03,21,2020,0.38075881
REGION1,LNDAGRBC1C03,21,2021,0.35536531
REGION1,LNDAGRBC1C03,21,2022,0.32996735
REGION1,LNDAGRBC1C03,21,2023,0.30457895
REGION1,LNDAGRBC1C03,21,2024,0.27918149
REGION1,LNDAGRBC1C03,21,2025,0.25379605
REGION1,LNDAGRBC1C03,21,2026,0.22841206
REGION1,LNDAGRBC1C03,21,2027,0.20302853
REGION1,LNDAGRBC1C03,21,2028,0.17764486
REGION1,LNDAGRBC1C03,21,2029,0.15226127
REGION1,LNDAGRBC1C03,21,2030,0.12687767
REGION1,LNDAGRBC1C03,21,2031,0.10149435
REGION1,LNDAGRBC1C03,21,2032,0.076101855
REGION1,LNDAGRBC1C03,21,2033,0.05071845
REGION1,LNDAGRBC1C03,21,2034,0.025333669
REGION1,LNDAGRBC1C03,21,2035,-1.6228134e-07
REGION1,LNDAGRBC1C03,21,2036,-1.3352486e-07
REGION1,LNDAGRBC1C03,21,2037,6.6650671e-06
REGION1,LNDAGRBC1C03,21,2038,1.4127341e-06
REGION1,LNDAGRBC1C03,21,2039,1.1815355e-05
REGION1,LNDAGRBC1C03,21,2040,1.3492514e-05
REGION1,LNDAGRBC1C03,21,2041,1.3608244e-05
REGION1,LNDAGRBC1C03,21,2042,1.4360148e-05
REGION1,LNDAGRBC1C03,21,2043,1.4030466e-05
REGION1,LNDAGRBC1C03,21,2044,1.3643511e-05
REGION1,LNDAGRBC1C03,21,2045,1.3587587e-05
REGION1,LNDAGRBC1C03,21,2046,-1.0739799e-07
REGION1,LNDAGRBC1C03,21,2047,9.3293314e-06
REGION1,LNDAGRBC1C03,21,2048,8.517716e-06
REGION1,LNDAGRBC1C03,21,2049,9.266899e-06
REGION1,LNDAGRBC1C03,28,2020,0.11736853
REGION1,LNDAGRBC1C03,28,2021,0.11749443
REGION1,LNDAGRBC1C03,28,2022,0.12531232
REGION1,LNDAGRBC1C03,28,2023,0.127744
REGION1,LNDAGRBC1C03,28,2024,0.11709597
REGION1,LNDAGRBC1C03,28,2025,0.10643932
REGION1,LNDAGRBC1C03,28,2026,0.095791319
REGION1,LNDAGRBC1C03,28,2027,0.085145511
REGION1,LNDAGRBC1C03,28,2028,0.07449158
REGION1,LNDAGRBC1C03,28,2029,0.063842793
REGION1,LNDAGRBC1C03,28,2030,0.053193269
REGION1,LNDAGRBC1C03,28,2031,0.042532757
REGION1,LNDAGRBC1C03,28,2032,0.031888756
REGION1,LNDAGRBC1C03,28,2033,0.021246256
REGION1,LNDAGRBC1C03,28,2034,0.010593856
REGION1,LNDAGRBC1C03,28,2035,3.430562e-07
REGION1,LNDAGRBC1C03,28,2036,6.0573692e-06
REGION1,LNDAGRBC1C03,28,2037,4.8236445e-07
REGION1,LNDAGRBC1C03,28,2038,-8.0840981e-08
REGION1,LNDAGRBC1C03,28,2039,6.4063148e-06
REGION1,LNDAGRBC1C03,28,2040,9.5617207e-06
REGION1,LNDAGRBC1C03,28,2041,9.4627629e-06
REGION1,LNDAGRBC1C03,28,2042,1.2892907e-05
REGION1,LNDAGRBC1C03,28,2043,1.5026641e-05
REGION1,LNDAGRBC1C03,28,2044,1.6822286e-05
REGION1,LNDAGRBC1C03,28,2045,2.4006184e-05
REGION1,LNDAGRBC1C03,28,2046,3.2433941e-05
REGION1,LNDAGRBC1C03,28,2047,3.3485799e-05
REGION1,LNDAGRBC1C03,28,2048,3.3884475e-05
REGION1,LNDAGRBC1C03,28,2049,3.3668568e-05
REGION1,LNDAGRBC1C03,28,2050,6.2398921e-08
REGION1,LNDAGRBC1C03,32,2023,7.7184144e-07
REGION1,LNDAGRBC1C03,32,2024,1.2185387e-06
REGION1,LNDAGRBC1C03,32,2025,9.9328377e-07
REGION1,LNDAGRBC1C03,32,2026,6.863605e-07
REGION1,LNDAGRBC1C03,32,2027,1.9615995e-07
REGION1,LNDAGRBC1C03,32,2028,2.9710042e-07
REGION1,LNDAGRBC1C03,32,2029,-6.3647425e-08
REGION1,LNDAGRBC1C03,32,2030,2.5742518e-07
REGION1,LNDAGRBC1C03,32,2032,2.2097245e-07
REGION1,LNDAGRBC1C03,32,2033,1.4690729e-06
REGION1,LNDAGRBC1C03,32,2034,1.1234639e-06
REGION1,LNDAGRBC1C03,32,2035,3.0141588e-07
REGION1,LNDAGRBC1C03,32,2036,1.1932384e-06
REGION1,LNDAGRBC1C03,32,2037,7.2864764e-06
REGION1,LNDAGRBC1C03,32,2038,1.2380374e-05
REGION1,LNDAGRBC1C03,32,2039,5.7247884e-06
REGION1,LNDAGRBC1C03,32,2040,1.1055251e-05
REGION1,LNDAGRBC1C03,32,2041,2.7852142e-06
REGION1,LNDAGRBC1C03,32,2042,1.0347759e-06
REGION1,LNDAGRBC1C03,32,2044,2.6382511e-06
REGION1,LNDAGRBC1C03,32,2045,3.326866e-07
REGION1,LNDAGRBC1C03,32,2046,1.3251642e-06
REGION1,LNDAGRBC1C03,32,2047,9.5520297e-07
REGION1,LNDAGRBC1C03,32,2048,1.3550688e-06
REGION1,LNDAGRBC1C03,32,2049,9.2021061e-07
REGION1,LNDAGRBC1C03,32,2050,6.6320817e-06
REGION1,LNDAGRBC1C03,47,2020,2.8189773e-07
REGION1,LNDAGRBC1C03,47,2021,-8.0551872e-08
REGION1,LNDAGRBC1C03,47,2026,-3.3075782e-07
REGION1,LNDAGRBC1C03,47,2028,-2.7629657e-07
REGION1,LNDAGRBC1C03,47,2031,0.00021535895
REGION1,LNDAGRBC1C03,47,2032,0.00015595895
REGION1,LNDAGRBC1C03,47,2033,9.4846622e-05
REGION1,LNDAGRBC1C03,47,2034,3.5446589e-05
REGION1,LNDAGRBC1C03,47,2035,1.2388931e-06
REGION1,LNDAGRBC1C03,47,2036,2.7901405e-06
REGION1,LNDAGRBC1C03,47,2037,3.1508897e-07
REGION1,LNDAGRBC1C03,47,2038,1.0531104e-05
REGION1,LNDAGRBC1C03,47,2039,6.99604e-06
REGION1,LNDAGRBC1C03,47,2040,5.0581429e-06
REGION1,LNDAGRBC1C03,47,2041,5.4445374e-06
REGION1,LNDAGRBC1C03,47,2042,5.3669519e-06
REGION1,LNDAGRBC1C03,47,2043,5.899687e-06
REGION1,LNDAGRBC1C03,47,2044,1.9689345e-05
REGION1,LNDAGRBC1C03,47,2045,-1.2523465e-07
REGION1,LNDAGRBC1C03,47,2046,1.1438898e-05
REGION1,LNDAGRBC1C03,47,2047,1.0943673e-05
REGION1,LNDAGRBC1C03,47,2048,2.3835863e-05
REGION1,LNDAGRBC1C03,47,2049,2.2920959e-05
REGION1,LNDAGRBC1C03,47,2050,5.9563009e-07
REGION1,LNDAGRBC1C03,45,2021,-2.43636e-07
REGION1,LNDAGRBC1C03,45,2022,1.144249e-07
REGION1,LNDAGRBC1C03,45,2024,3.4744655e-07
REGION1,LNDAGRBC1C03,45,2028,-2.5102676e-08
REGION1,LNDAGRBC1C03,45,2032,-2.2036481e-07
REGION1,LNDAGRBC1C03,45,2033,-2.5853378e-08
REGION1,LNDAGRBC1C03,45,2035,7.0640506e-07
REGION1,LNDAGRBC1C03,45,2036,1.626792e-05
REGION1,LNDAGRBC1C03,45,2037,0.00010372791
REGION1,LNDAGRBC1C03,45,2038,9.5039483e-05
REGION1,LNDAGRBC1C03,45,2039,1.0262148e-06
REGION1,LNDAGRBC1C03,45,2041,3.4563265e-07
REGION1,LNDAGRBC1C03,45,2042,1.5498198e-07
REGION1,LNDAGRBC1C03,45,2043,2.2162363e-07
REGION1,LNDAGRBC1C03,45,2045,-4.5814706e-07
REGION1,LNDAGRBC1C03,45,2046,8.0738636e-07
REGION1,LNDAGRBC1C03,45,2047,5.3468339e-07
REGION1,LNDAGRBC1C03,45,2049,-3.2271522e-08
REGION1,LNDAGRBC1C03,45,2050,-1.4791996e-08
REGION1,LNDAGRBC1C03,3,2020,2.5506455
REGION1,LNDAGRBC1C03,3,2021,2.3806018
REGION1,LNDAGRBC1C03,3,2022,2.2105611
REGION1,LNDAGRBC1C03,3,2023,2.0405158
REGION1,LNDAGRBC1C03,3,2024,1.870473
REGION1,LNDAGRBC1C03,3,2025,1.7004209
REGION1,LNDAGRBC1C03,3,2026,1.5303686
REGION1,LNDAGRBC1C03,3,2027,1.3603261
REGION1,LNDAGRBC1C03,3,2028,1.1902837
REGION1,LNDAGRBC1C03,3,2029,1.0202397
REGION1,LNDAGRBC1C03,3,2030,0.85019733
REGION1,LNDAGRBC1C03,3,2031,0.68015386
REGION1,LNDAGRBC1C03,3,2032,0.51010738
REGION1,LNDAGRBC1C03,3,2033,0.34006282
REGION1,LNDAGRBC1C03,3,2034,0.17002042
REGION1,LNDAGRBC1C03,3,2035,2.9710941e-07
REGION1,LNDAGRBC1C03,3,2036,1.3545325e-06
REGION1,LNDAGRBC1C03,3,2038,1.8441248e-06
REGION1,LNDAGRBC1C03,3,2039,2.7868188e-06
REGION1,LNDAGRBC1C03,3,2040,1.172613e-05
REGION1,LNDAGRBC1C03,3,2041,7.6173744e-06
REGION1,LNDAGRBC1C03,3,2042,7.6246844e-06
REGION1,LNDAGRBC1C03,3,2043,7.65545e-06
REGION1,LNDAGRBC1C03,3,2044,9.5113263e-06
REGION1,LNDAGRBC1C03,3,2045,7.4757035e-06
REGION1,LNDAGRBC1C03,3,2046,8.5879189e-06
REGION1,LNDAGRBC1C03,3,2047,1.0119143e-05
REGION1,LNDAGRBC1C03,3,2048,9.5571436e-06
REGION1,LNDAGRBC1C03,3,2049,9.5417245e-06
REGION1,LNDAGRBC1C03,3,2050,5.3187199e-07
REGION1,LNDAGRBC1C03,30,2020,4.8353353e-07
REGION1,LNDAGRBC1C03,30,2022,6.4885697e-07
REGION1,LNDAGRBC1C03,30,2023,-1.0850448e-07
REGION1,LNDAGRBC1C03,30,2024,5.5003152e-07
REGION1,LNDAGRBC1C03,30,2026,8.7610576e-07
REGION1,LNDAGRBC1C03,30,2027,5.3910488e-07
REGION1,LNDAGRBC1C03,30,2028,1.6998934e-07
REGION1,LNDAGRBC1C03,30,2031,2.4624208e-07
REGION1,LNDAGRBC1C03,30,2034,9.3503183e-07
REGION1,LNDAGRBC1C03,30,2035,6.2993862e-07
REGION1,LNDAGRBC1C03,30,2036,6.2093847e-07
REGION1,LNDAGRBC1C03,30,2037,4.3825463e-07
REGION1,LNDAGRBC1C03,30,2038,1.495433e-06
REGION1,LNDAGRBC1C03,30,2039,4.4118317e-07
REGION1,LNDAGRBC1C03,30,2042,-2.8802454e-08
REGION1,LNDAGRBC1C03,30,2043,-1.7232017e-08
REGION1,LNDAGRBC1C03,30,2044,1.0851511e-07
REGION1,LNDAGRBC1C03,30,2045,3.7639985e-07
REGION1,LNDAGRBC1C03,30,2047,-3.793415e-07
REGION1,LNDAGRBC1C03,30,2048,-2.2216733e-07
REGION1,LNDAGRBC1C03,30,2049,7.5165676e-07
REGION1,LNDAGRBC1C03,30,2050,5.3580168e-07
REGION1,LNDAGRBC1C03,36,2020,0.0030492662
REGION1,LNDAGRBC1C03,36,2021,0.0028512
REGION1,LNDAGRBC1C03,36,2022,0.0026356595
REGION1,LNDAGRBC1C03,36,2023,0.0024277595
REGION1,LNDAGRBC1C03,36,2024,0.0022297595
REGION1,LNDAGRBC1C03,36,2025,0.021273682
REGION1,LNDAGRBC1C03,36,2026,0.048618058
REGION1,LNDAGRBC1C03,36,2027,0.075966627
REGION1,LNDAGRBC1C03,36,2028,0.10060334
REGION1,LNDAGRBC1C03,36,2029,0.12793108
REGION1,LNDAGRBC1C03,36,2030,0.15525978
REGION1,LNDAGRBC1C03,36,2031,0.1799046
REGION1,LNDAGRBC1C03,36,2032,0.20724795
REGION1,LNDAGRBC1C03,36,2033,0.23457885
REGION1,LNDAGRBC1C03,36,2034,0.25922094
REGION1,LNDAGRBC1C03,36,2035,0.28648522
REGION1,LNDAGRBC1C03,36,2036,0.29187695
REGION1,LNDAGRBC1C03,36,2037,0.2945785
REGION1,LNDAGRBC1C03,36,2038,0.29997777
REGION1,LNDAGRBC1C03,36,2039,0.30267977
REGION1,LNDAGRBC1C03,36,2040,0.30809586
REGION1,LNDAGRBC1C03,36,2041,0.3134956
REGION1,LNDAGRBC1C03,36,2042,0.31618277
REGION1,LNDAGRBC1C03,36,2043,0.32159053
REGION1,LNDAGRBC1C03,36,2044,0.32700593
REGION1,LNDAGRBC1C03,36,2045,0.32970931
REGION1,LNDAGRBC1C03,36,2046,0.33510486
REGION1,LNDAGRBC1C03,36,2047,0.34050597
REGION1,LNDAGRBC1C03,36,2048,0.34320883
REGION1,LNDAGRBC1C03,36,2049,0.34860419
REGION1,LNDAGRBC1C03,36,2050,0.3540537
REGION1,LNDAGRBC1C03,16,2020,0.0021682086
REGION1,LNDAGRBC1C03,16,2021,0.0020196
REGION1,LNDAGRBC1C03,16,2022,0.0018691176
REGION1,LNDAGRBC1C03,16,2023,0.0017305176
REGION1,LNDAGRBC1C03,16,2024,0.0015822391
REGION1,LNDAGRBC1C03,16,2025,0.0084634769
REGION1,LNDAGRBC1C03,16,2026,0.026273738
REGION1,LNDAGRBC1C03,16,2027,0.044075984
REGION1,LNDAGRBC1C03,16,2028,0.061859546
REGION1,LNDAGRBC1C03,16,2029,0.081925761
REGION1,LNDAGRBC1C03,16,2030,0.099722083
REGION1,LNDAGRBC1C03,16,2031,0.11752445
REGION1,LNDAGRBC1C03,16,2032,0.13759697
REGION1,LNDAGRBC1C03,16,2033,0.15539991
REGION1,LNDAGRBC1C03,16,2034,0.17317872
REGION1,LNDAGRBC1C03,16,2035,0.1909085
REGION1,LNDAGRBC1C03,16,2036,0.19543587
REGION1,LNDAGRBC1C03,16,2037,0.1977193
REGION1,LNDAGRBC1C03,16,2038,0.1999763
REGION1,LNDAGRBC1C03,16,2039,0.20450496
REGION1,LNDAGRBC1C03,16,2040,0.20679267
REGION1,LNDAGRBC1C03,16,2041,0.20905726
REGION1,LNDAGRBC1C03,16,2042,0.21133005
REGION1,LNDAGRBC1C03,16,2043,0.2158783
REGION1,LNDAGRBC1C03,16,2044,0.21815689
REGION1,LNDAGRBC1C03,16,2045,0.22043708
REGION1,LNDAGRBC1C03,16,2046,0.22269765
REGION1,LNDAGRBC1C03,16,2047,0.22724016
REGION1,LNDAGRBC1C03,16,2048,0.22951244
REGION1,LNDAGRBC1C03,16,2049,0.23178684
REGION1,LNDAGRBC1C03,16,2050,0.23636322
REGION1,LNDAGRBC1C03,23,2021,1.6615467e-07
REGION1,LNDAGRBC1C03,23,2023,-1.7199985e-08
REGION1,LNDAGRBC1C03,23,2024,-1.0441106e-07
REGION1,LNDAGRBC1C03,23,2026,5.2172109e-07
REGION1,LNDAGRBC1C03,23,2028,4.4288295e-07
REGION1,LNDAGRBC1C03,23,2029,1.963468e-07
REGION1,LNDAGRBC1C03,23,2031,-4.3144022e-08
REGION1,LNDAGRBC1C03,23,2034,4.6885174e-07
REGION1,LNDAGRBC1C03,23,2037,-5.1855938e-08
REGION1,LNDAGRBC1C03,23,2038,-1.5657035e-07
REGION1,LNDAGRBC1C03,23,2039,4.2698667e-07
REGION1,LNDAGRBC1C03,23,2043,8.0238332e-08
REGION1,LNDAGRBC1C03,23,2046,6.3592427e-08
REGION1,LNDAGRBC1C03,23,2047,7.1019623e-07
REGION1,LNDAGRBC1C03,23,2048,-1.7019646e-07
REGION1,LNDAGRBC1C03,23,2050,8.9264386e-07
REGION1,LNDAGRBC1C03,34,2024,-2.0815223e-07
REGION1,LNDAGRBC1C03,34,2033,8.217538e-07
REGION1,LNDAGRBC1C03,34,2034,9.2482862e-07
REGION1,LNDAGRBC1C03,34,2035,6.122366e-07
REGION1,LNDAGRBC1C03,34,2036,2.632431e-06
REGION1,LNDAGRBC1C03,34,2037,3.4770802e-06
REGION1,LNDAGRBC1C03,34,2038,1.4101222e-06
REGION1,LNDAGRBC1C03,34,2039,6.1500947e-06
REGION1,LNDAGRBC1C03,34,2040,2.9964706e-06
REGION1,LNDAGRBC1C03,34,2041,6.818269e-07
REGION1,LNDAGRBC1C03,34,2042,1.090055e-06
REGION1,LNDAGRBC1C03,34,2043,8.2901846e-06
REGION1,LNDAGRBC1C03,34,2044,3.1913481e-05
REGION1,LNDAGRBC1C03,34,2045,1.4038357e-05
REGION1,LNDAGRBC1C03,34,2046,1.4182324e-05
REGION1,LNDAGRBC1C03,34,2047,3.297399e-05
REGION1,LNDAGRBC1C03,34,2048,1.486982e-05
REGION1,LNDAGRBC1C03,34,2049,1.948326e-05
REGION1,LNDAGRBC1C03,34,2050,1.5124339e-06
REGION1,LNDAGRBC1C03,53,2020,0.90136
REGION1,LNDAGRBC1C03,53,2021,0.90136
REGION1,LNDAGRBC1C03,53,2022,0.90136
REGION1,LNDAGRBC1C03,53,2023,0.90136
REGION1,LNDAGRBC1C03,53,2024,0.90136
REGION1,LNDAGRBC1C03,53,2025,0.90136
REGION1,LNDAGRBC1C03,53,2026,0.90136
REGION1,LNDAGRBC1C03,53,2027,0.90136
REGION1,LNDAGRBC1C03,53,2028,0.90136
REGION1,LNDAGRBC1C03,53,2029,0.90136
REGION1,LNDAGRBC1C03,53,2030,0.90136
REGION1,LNDAGRBC1C03,53,2031,0.90136
REGION1,LNDAGRBC1C03,53,2032,0.90136
REGION1,LNDAGRBC1C03,53,2033,0.90136
REGION1,LNDAGRBC1C03,53,2034,0.90136
REGION1,LNDAGRBC1C03,53,2035,0.90136
REGION1,LNDAGRBC1C03,53,2036,0.90136
REGION1,LNDAGRBC1C03,53,2037,0.90136
REGION1,LNDAGRBC1C03,53,2038,0.90136
REGION1,LNDAGRBC1C03,53,2039,0.90136
REGION1,LNDAGRBC1C03,53,2040,0.90136
REGION1,LNDAGRBC1C03,53,2041,0.90136
REGION1,LNDAGRBC1C03,53,2042,0.90136
REGION1,LNDAGRBC1C03,53,2043,0.90136
REGION1,LNDAGRBC1C03,53,2044,0.90136
REGION1,LNDAGRBC1C03,53,2045,0.90136
REGION1,LNDAGRBC1C03,53,2046,0.90136
REGION1,LNDAGRBC1C03,53,2047,0.90136
REGION1,LNDAGRBC1C03,53,2048,0.90136
REGION1,LNDAGRBC1C03,53,2049,0.90136
REGION1,LNDAGRBC1C03,53,2050,0.90136
REGION1,LNDAGRBC1C03,51,2020,0.0330013
REGION1,LNDAGRBC1C03,51,2021,0.0330013
REGION1,LNDAGRBC1C03,51,2022,0.0330013
REGION1,LNDAGRBC1C03,51,2023,0.0330013
REGION1,LNDAGRBC1C03,51,2024,0.0330013
REGION1,LNDAGRBC1C03,51,2025,0.0330013
REGION1,LNDAGRBC1C03,51,2026,0.0330013
REGION1,LNDAGRBC1C03,51,2027,0.0330013
REGION1,LNDAGRBC1C03,51,2028,0.0330013
REGION1,LNDAGRBC1C03,51,2029,0.0330013
REGION1,LNDAGRBC1C03,51,2030,0.0330013
REGION1,LNDAGRBC1C03,51,2031,0.0330013
REGION1,LNDAGRBC1C03,51,2032,0.0330013
REGION1,LNDAGRBC1C03,51,2033,0.0330013
REGION1,LNDAGRBC1C03,51,2034,0.0330013
REGION1,LNDAGRBC1C03,51,2035,0.0330013
REGION1,LNDAGRBC1C03,51,2036,0.0330013
REGION1,LNDAGRBC1C03,51,2037,0.0330013
REGION1,LNDAGRBC1C03,51,2038,0.0330013
REGION1,LNDAGRBC1C03,51,2039,0.0330013
REGION1,LNDAGRBC1C03,51,2040,0.0330013
REGION1,LNDAGRBC1C03,51,2041,0.0330013
REGION1,LNDAGRBC1C03,51,2042,0.0330013
REGION1,LNDAGRBC1C03,51,2043,0.0330013
REGION1,LNDAGRBC1C03,51,2044,0.0330013
REGION1,LNDAGRBC1C03,51,2045,0.0330013
REGION1,LNDAGRBC1C03,51,2046,0.0330013
REGION1,LNDAGRBC1C03,51,2047,0.0330013
REGION1,LNDAGRBC1C03,51,2048,0.0330013
REGION1,LNDAGRBC1C03,51,2049,0.0330013
REGION1,LNDAGRBC1C03,51,2050,0.0330013
REGION1,LNDAGRBC1C03,39,2023,0.0020165206
REGION1,LNDAGRBC1C03,39,2024,0.04548938
REGION1,LNDAGRBC1C03,39,2025,0.050323801
REGION1,LNDAGRBC1C03,39,2026,0.045296844
REGION1,LNDAGRBC1C03,39,2027,0.040251219
REGION1,LNDAGRBC1C03,39,2028,0.035227992
REGION1,LNDAGRBC1C03,39,2029,0.030188892
REGION1,LNDAGRBC1C03,39,2030,0.025159692
REGION1,LNDAGRBC1C03,39,2031,0.020125704
REGION1,LNDAGRBC1C03,39,2032,0.01506722
REGION1,LNDAGRBC1C03,39,2033,0.01003802
REGION1,LNDAGRBC1C03,39,2034,0.0049989201
REGION1,LNDAGRBC1C03,39,2035,5.3513619e-07
REGION1,LNDAGRBC1C03,39,2036,1.5740636e-07
REGION1,LNDAGRBC1C03,39,2037,-7.9597277e-08
REGION1,LNDAGRBC1C03,39,2038,1.9083302e-05
REGION1,LNDAGRBC1C03,39,2039,2.638237e-05
REGION1,LNDAGRBC1C03,39,2040,-4.3698807e-08
REGION1,LNDAGRBC1C03,39,2042,7.3576277e-06
REGION1,LNDAGRBC1C03,39,2044,1.7684228e-07
REGION1,LNDAGRBC1C03,39,2046,4.923005e-06
REGION1,LNDAGRBC1C03,39,2047,2.3709695e-05
REGION1,LNDAGRBC1C03,39,2048,2.3528641e-05
REGION1,LNDAGRBC1C03,39,2049,2.3419692e-05
REGION1,LNDAGRBC1C03,39,2050,2.4589704e-07
REGION1,LNDAGRBC1C03,4,2020,0.63764084
REGION1,LNDAGRBC1C03,4,2021,0.59513024
REGION1,LNDAGRBC1C03,4,2022,0.55261964
REGION1,LNDAGRBC1C03,4,2023,0.51010864
REGION1,LNDAGRBC1C03,4,2024,0.46759854
REGION1,LNDAGRBC1C03,4,2025,0.42508656
REGION1,LNDAGRBC1C03,4,2026,0.38257596
REGION1,LNDAGRBC1C03,4,2027,0.34006323
REGION1,LNDAGRBC1C03,4,2028,0.29753887
REGION1,LNDAGRBC1C03,4,2029,0.25502827
REGION1,LNDAGRBC1C03,4,2030,0.21251544
REGION1,LNDAGRBC1C03,4,2031,0.17000484
REGION1,LNDAGRBC1C03,4,2032,0.12747741
REGION1,LNDAGRBC1C03,4,2033,0.084966364
REGION1,LNDAGRBC1C03,4,2034,0.042455759
REGION1,LNDAGRBC1C03,4,2038,1.4135999e-07
REGION1,LNDAGRBC1C03,4,2040,9.0788525e-07
REGION1,LNDAGRBC1C03,4,2041,1.0265018e-06
REGION1,LNDAGRBC1C03,4,2042,2.4110656e-06
REGION1,LNDAGRBC1C03,4,2043,1.6092389e-05
REGION1,LNDAGRBC1C03,4,2044,1.4189788e-05
REGION1,LNDAGRBC1C03,4,2045,1.6731469e-05
REGION1,LNDAGRBC1C03,4,2046,1.3880261e-05
REGION1,LNDAGRBC1C03,4,2047,2.4877654e-05
REGION1,LNDAGRBC1C03,4,2048,2.3550839e-05
REGION1,LNDAGRBC1C03,4,2049,2.3214128e-05
REGION1,LNDAGRBC1C03,10,2021,5.5768169e-07
REGION1,LNDAGRBC1C03,10,2022,9.6540087e-07
REGION1,LNDAGRBC1C03,10,2023,-4.0479424e-07
REGION1,LNDAGRBC1C03,10,2024,3.3628248e-07
REGION1,LNDAGRBC1C03,10,2025,2.0648036e-07
REGION1,LNDAGRBC1C03,10,2028,3.2308937e-07
REGION1,LNDAGRBC1C03,10,2033,1.436091e-07
REGION1,LNDAGRBC1C03,10,2034,7.1903107e-07
REGION1,LNDAGRBC1C03,10,2035,4.8538703e-07
REGION1,LNDAGRBC1C03,10,2036,8.8892696e-07
REGION1,LNDAGRBC1C03,10,2037,4.5229006e-07
REGION1,LNDAGRBC1C03,10,2038,6.0946896e-07
REGION1,LNDAGRBC1C03,10,2039,5.1546659e-08
REGION1,LNDAGRBC1C03,10,2040,-4.0936565e-08
REGION1,LNDAGRBC1C03,10,2044,3.4654954e-07
REGION1,LNDAGRBC1C03,10,2046,2.8136043e-07
REGION1,LNDAGRBC1C03,10,2048,3.9811816e-07
REGION1,LNDAGRBC1C03,10,2050,-3.8584022e-07
REGION1,LNDAGRBC1C03,18,2020,0.13913655
REGION1,LNDAGRBC1C03,18,2021,0.16124727
REGION1,LNDAGRBC1C03,18,2022,0.1638479
REGION1,LNDAGRBC1C03,18,2023,0.16643553
REGION1,LNDAGRBC1C03,18,2024,0.15708201
REGION1,LNDAGRBC1C03,18,2025,0.14279631
REGION1,LNDAGRBC1C03,18,2026,0.12850852
REGION1,LNDAGRBC1C03,18,2027,0.11423272
REGION1,LNDAGRBC1C03,18,2028,0.099969693
REGION1,LNDAGRBC1C03,18,2029,0.08569386
REGION1,LNDAGRBC1C03,18,2030,0.071407702
REGION1,LNDAGRBC1C03,18,2031,0.057122002
REGION1,LNDAGRBC1C03,18,2032,0.042831691
REGION1,LNDAGRBC1C03,18,2033,0.028545751
REGION1,LNDAGRBC1C03,18,2034,0.014269981
REGION1,LNDAGRBC1C03,18,2035,3.5996657e-08
REGION1,LNDAGRBC1C03,18,2036,1.6505482e-06
REGION1,LNDAGRBC1C03,18,2037,5.7067149e-06
REGION1,LNDAGRBC1C03,18,2038,2.1700442e-05
REGION1,LNDAGRBC1C03,18,2039,2.1410601e-05
REGION1,LNDAGRBC1C03,18,2040,2.1010945e-05
REGION1,LNDAGRBC1C03,18,2041,2.1016453e-05
REGION1,LNDAGRBC1C03,18,2042,1.7434358e-05
REGION1,LNDAGRBC1C03,18,2043,8.1927605e-07
REGION1,LNDAGRBC1C03,18,2044,1.1593456e-08
REGION1,LNDAGRBC1C03,18,2045,7.7219165e-07
REGION1,LNDAGRBC1C03,18,2046,1.3491981e-06
REGION1,LNDAGRBC1C03,18,2047,1.4848384e-05
REGION1,LNDAGRBC1C03,18,2048,1.5334523e-05
REGION1,LNDAGRBC1C03,18,2049,1.5531498e-05
